Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31,agent-32,agent-33,agent-34,agent-35,agent-36,agent-37,agent-38,agent-39,agent-40,agent-41,agent-42,agent-43,agent-44,agent-45,agent-46,agent-47,agent-48,agent-49,agent-50,agent-51,agent-52,agent-53,agent-54,agent-55,agent-56,agent-57,agent-58,agent-59,agent-60,agent-61,agent-62,agent-63,agent-64,agent-65,agent-66,agent-67,agent-68,agent-69,agent-70,agent-71,agent-72,agent-73,agent-74,agent-75,agent-76,agent-77,agent-78,agent-79,agent-80,agent-81,agent-82,agent-83,agent-84,agent-85,agent-86,agent-87,agent-88,agent-89,agent-90,agent-91,agent-92,agent-93,agent-94,agent-95,agent-96,agent-97,agent-98,agent-99
6,21,1,5,0,0,2,0,2,1,0,1,1,0,4,3,0,2,0,2,1,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6,2,2,2,3,1,1,0,2,1,4,0,1,0,0,1,1,1,3,0,0,1,1,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,0,3,0,6,2,1,4,0,2,2,1,2,0,0,0,0,3,0
6,22,1,5,0,0,2,0,2,1,0,1,1,0,4,3,0,2,0,2,1,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6,2,2,2,3,1,1,0,2,1,4,0,1,0,0,1,1,1,3,0,0,1,1,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,0,3,0,6,2,1,4,0,2,2,1,2,0,0,0,0,3,0
6,23,1,5,0,0,2,0,2,1,0,1,1,0,4,3,0,2,0,2,1,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6,2,2,2,3,1,1,0,2,1,4,0,1,0,0,1,1,1,3,0,0,1,1,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,0,3,0,6,2,1,4,0,2,2,1,2,0,0,0,0,3,0
6,24,1,5,0,0,2,0,2,1,0,1,1,0,4,3,0,2,0,2,1,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6,2,2,2,3,1,1,0,2,1,4,0,1,0,0,1,1,1,3,0,0,1,1,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,0,3,0,6,2,1,4,0,2,2,1,2,0,0,0,0,3,0
6,25,1,5,0,0,2,0,2,1,0,1,1,0,4,3,0,2,0,2,1,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6,2,2,2,3,1,1,0,2,1,4,0,1,0,0,1,1,1,3,0,0,1,1,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,0,3,0,6,2,1,4,0,2,2,1,2,0,0,0,0,3,0
6,26,1,5,0,0,2,0,2,1,0,1,1,0,4,3,0,2,0,2,1,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6,2,2,2,3,1,1,0,2,1,4,0,1,0,0,1,1,1,3,0,0,1,1,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,0,3,0,6,2,1,4,0,2,2,1,2,0,0,0,0,3,0
6,27,1,5,0,0,2,0,2,1,0,1,1,0,4,3,0,2,0,2,1,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6,2,2,2,3,1,1,0,2,1,4,0,1,0,0,1,1,1,3,0,0,1,1,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,0,3,0,6,2,1,4,0,2,2,1,2,0,0,0,0,3,0
6,28,1,5,0,0,2,0,2,1,0,1,1,0,4,3,0,2,0,2,1,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6,2,2,2,3,1,1,0,2,1,4,0,1,0,0,1,1,1,3,0,0,1,1,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,0,3,0,6,2,1,4,0,2,2,1,2,0,0,0,0,3,0
6,29,1,5,0,0,2,0,2,1,0,1,1,0,4,3,0,2,0,2,1,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6,2,2,2,3,1,1,0,2,1,4,0,1,0,0,1,1,1,3,0,0,1,1,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,0,3,0,6,2,1,4,0,2,2,1,2,0,0,0,0,3,0
6,30,1,5,0,0,2,0,2,1,0,1,1,0,4,3,0,2,0,2,1,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6,2,2,2,3,1,1,0,2,1,4,0,1,0,0,1,1,1,3,0,0,1,1,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,0,3,0,6,2,1,4,0,2,2,1,2,0,0,0,0,3,0
6,31,1,5,0,0,2,0,2,1,0,1,1,0,4,3,0,2,0,2,1,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6,2,2,2,3,1,1,0,2,1,4,0,1,0,0,1,1,1,3,0,0,1,1,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,0,3,0,6,2,1,4,0,2,2,1,2,0,0,0,0,3,0
6,32,1,5,0,0,2,0,2,1,0,1,1,0,4,3,0,2,0,2,1,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6,2,2,2,3,1,1,0,2,1,4,0,1,0,0,1,1,1,3,0,0,1,1,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,0,3,0,6,2,1,4,0,2,2,1,2,0,0,0,0,3,0
6,33,1,5,0,0,2,0,2,1,0,1,1,0,4,3,0,2,0,2,1,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6,2,2,2,3,1,1,0,2,1,4,0,1,0,0,1,1,1,3,0,0,1,1,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,0,3,0,6,2,1,4,0,2,2,1,2,0,0,0,0,3,0
6,34,1,5,0,0,2,0,2,1,0,1,1,0,4,3,0,2,0,2,1,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6,2,2,2,3,1,1,0,2,1,4,0,1,0,0,1,1,1,3,0,0,1,1,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,0,3,0,6,2,1,4,0,2,2,1,2,0,0,0,0,3,0
6,35,1,5,0,0,2,0,2,1,0,1,1,0,4,3,0,2,0,2,1,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6,2,2,2,3,1,1,0,2,1,4,0,1,0,0,1,1,1,3,0,0,1,1,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,0,3,0,6,2,1,4,0,2,2,1,2,0,0,0,0,3,0
6,36,1,5,0,0,2,0,2,1,0,1,1,0,4,3,0,2,0,2,1,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6,2,2,2,3,1,1,0,2,1,4,0,1,0,0,1,1,1,3,0,0,1,1,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,0,3,0,6,2,1,4,0,2,2,1,2,0,0,0,0,3,0
6,37,1,5,0,0,2,0,2,1,0,1,1,0,4,3,0,2,0,2,1,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6,2,2,2,3,1,1,0,2,1,4,0,1,0,0,1,1,1,3,0,0,1,1,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,0,3,0,6,2,1,4,0,2,2,1,2,0,0,0,0,3,0
6,38,1,5,0,0,2,0,2,1,0,1,1,0,4,3,0,2,0,2,1,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6,2,2,2,3,1,1,0,2,1,4,0,1,0,0,1,1,1,3,0,0,1,1,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,0,3,0,6,2,1,4,0,2,2,1,2,0,0,0,0,3,0
6,39,1,5,0,0,2,0,2,1,0,1,1,0,4,3,0,2,0,2,1,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6,2,2,2,3,1,1,0,2,1,4,0,1,0,0,1,1,1,3,0,0,1,1,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,0,3,0,6,2,1,4,0,2,2,1,2,0,0,0,0,3,0
7,0,2,4,0,0,2,3,1,0,0,0,2,0,0,0,0,3,0,3,1,2,1,0,1,0,3,0,1,0,1,0,2,2,0,3,1,3,1,1,1,0,3,0,0,0,1,0,3,2,0,0,2,2,1,2,3,0,0,0,2,0,0,1,0,0,1,4,1,1,3,2,0,1,0,1,2,0,0,3,1,3,1,1,0,1,5,1,0,0,0,1,0,3,4,0,2,0,0,2,4,0
7,1,2,4,0,0,2,3,1,5,0,0,0,0,2,0,2,1,3,3,3,0,0,0,1,0,3,0,1,0,1,0,2,2,0,3,1,3,1,1,1,0,3,0,0,0,1,0,3,2,0,0,2,2,1,2,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,1,0,1,2,0,0,3,1,0,3,1,0,1,5,1,0,0,0,1,0,3,4,0,2,5,0,2,4,0
7,2,2,4,0,0,2,3,1,5,0,0,0,0,2,0,2,1,3,3,3,0,0,0,1,0,3,0,1,0,1,0,2,2,0,3,1,3,1,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,2,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,1,2,3,1,0,3,1,0,1,5,1,2,0,0,1,0,3,4,2,2,5,0,2,4,0
7,3,2,4,0,0,2,3,1,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,2,0,2,2,2,1,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,2,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,1,2,3,1,0,3,1,0,1,0,1,2,0,0,1,0,3,0,2,2,5,0,2,0,0
7,4,2,4,0,0,2,3,1,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,2,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,2,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,5,0,2,0,0
7,5,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,2,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,6,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,7,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,8,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,9,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,10,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,11,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,12,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,13,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,14,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,15,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,16,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,17,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,18,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,19,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,20,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,21,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,22,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,23,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,24,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,25,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,26,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,27,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,28,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,29,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,30,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,31,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,32,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,33,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,34,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,35,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,36,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,37,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,38,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
7,39,2,4,0,0,2,1,2,5,0,0,0,0,2,0,2,7,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,3,2,2,2,1,2,1,1,0,3,0,0,0,1,0,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,3,2,0,0,0,2,2,0,2,3,1,0,3,1,0,0,0,1,2,0,0,1,0,3,2,2,2,3,0,2,0,0
8,0,4,1,2,3,3,1,2,2,0,1,0,0,0,0,0,0,0,1,3,0,2,0,1,0,0,0,1,3,0,1,1,3,0,0,0,2,0,1,0,1,3,1,2,0,2,2,0,0,1,2,2,0,3,3,2,1,0,1,3,0,1,0,2,0,1,3,0,1,2,0,0,3,0,0,0,1,2,2,6,1,2,0,0,0,0,0,1,0,3,0,0,3,2,2,0,0,4,3,0,3
8,1,4,1,2,3,3,0,3,2,0,4,0,0,2,0,0,0,2,3,0,0,4,0,1,0,0,0,1,3,0,1,1,3,0,0,0,2,0,1,0,1,3,1,2,0,2,2,0,0,1,2,2,0,3,3,3,1,2,2,0,4,1,0,2,0,1,3,0,1,2,0,0,3,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,3,3,0,3,2,2,0,0,4,3,1,3
8,2,4,1,2,3,3,0,3,2,0,4,0,0,2,0,0,0,2,3,0,0,4,0,1,0,0,0,1,3,0,1,1,3,0,0,0,2,0,5,0,1,0,1,2,3,5,2,4,0,4,2,2,0,3,3,3,1,2,2,0,4,1,0,2,0,1,3,0,1,2,0,4,3,0,0,3,1,2,0,0,0,1,0,0,0,0,1,3,0,3,3,0,3,2,2,0,0,4,1,1,3
8,3,4,1,4,3,3,0,3,2,0,4,0,0,2,0,5,2,1,3,0,0,4,0,1,0,0,0,1,0,0,1,1,3,0,0,0,2,0,5,0,1,0,1,2,3,5,2,4,0,4,2,2,0,3,3,3,1,2,2,0,4,1,0,2,2,1,3,0,1,2,0,4,3,0,0,3,0,2,0,0,0,1,0,0,0,0,1,3,0,3,3,4,3,2,2,0,0,4,1,1,3
8,4,4,1,4,3,3,0,3,2,0,4,0,0,2,0,5,0,1,3,0,0,1,0,1,0,0,0,1,0,0,1,1,3,0,0,0,2,0,5,0,1,0,2,2,3,5,2,4,0,4,2,2,0,3,3,3,1,2,2,0,4,1,0,2,2,1,3,0,1,2,0,4,3,0,0,3,0,2,0,0,3,1,0,0,0,0,1,3,0,3,3,0,3,2,2,0,0,4,1,1,3
8,5,4,1,4,3,3,0,3,2,2,4,0,0,2,0,5,0,1,3,0,0,1,0,1,1,0,0,1,0,0,1,1,3,0,0,0,2,0,5,0,1,0,2,2,3,5,2,4,0,4,2,2,0,3,3,3,1,2,2,0,4,1,0,2,2,1,3,0,0,2,0,4,3,0,0,3,0,2,0,0,3,1,0,0,0,0,1,3,0,3,3,1,3,2,2,0,0,4,1,1,3
8,6,4,1,4,3,3,0,3,2,2,4,0,0,2,0,5,0,1,3,0,0,1,0,1,1,0,0,1,0,0,1,1,3,0,0,0,2,0,5,0,1,0,2,2,3,5,2,4,0,4,2,2,0,3,3,3,1,2,2,0,0,1,0,2,2,1,3,0,0,2,0,4,3,0,0,3,0,2,0,0,3,1,0,0,0,0,2,3,0,3,3,0,3,2,2,0,0,4,1,1,3
